participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.q_gender,player.q_age,player.q_area,player.q_education,player.q_device,player.big5_1,player.big5_2,player.big5_3,player.big5_4,player.big5_5,player.big5_6,player.big5_7,player.big5_IMC,player.big5_8,player.big5_9,player.big5_10,player.Gaiko,player.Kyocho,player.Kinben,player.Shinkei,player.Kaiho,player.inboron1,player.inboron2,player.inboron3,player.inboron4,player.inboron5,player.inboron6,player.inboron7,player.inboron8,player.inboron9,player.inboron10,player.inboron11,player.inboron12,player.inboronIMC,player.inboron13,player.inboron14,player.inboron15,player.inboron16,player.crt_bat,player.crt_widget,player.crt_lake,player.crt_DQS,player.crt_rank,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
84,su4v3go2,x30072,0,9,9,finish,FinishPage,2025-10-24 05:01:26.764353,1,,,0.0,84,,0.0,0,4,1,1,0,4,4,4,4,4,4,4,3,4,4,4,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,5,24,27,29,1,1,k06n720t,,,,,0
85,epplavsw,x30094,0,9,9,finish,FinishPage,2025-10-24 05:01:28.386164,1,,,0.0,85,,0.0,0,4,2,5,0,2,4,7,1,4,5,3,5,1,6,5,,,,,,1,2,1,2,1,1,2,1,3,3,2,2,4,1,1,2,2,5,5,47,27,29,1,1,k06n720t,,,,,0
86,05e1ye7c,x30099,0,9,9,finish,FinishPage,2025-10-24 05:01:28.514606,1,,,0.0,86,,0.0,0,3,2,2,2,2,5,4,6,4,4,4,5,3,5,4,,,,,,4,3,4,2,4,3,4,3,5,3,2,2,4,3,2,5,3,10,500,168,3,60,1,1,k06n720t,,,,,0
87,f3t932pa,x30097,0,9,9,finish,FinishPage,2025-10-24 05:01:29.127627,1,,,0.0,87,,0.0,1,4,1,3,2,3,2,5,7,3,2,5,5,3,2,4,,,,,,1,2,4,1,1,1,2,4,4,2,1,2,4,4,1,4,1,5,5,47,27,29,1,1,k06n720t,,,,,0
88,frp0nvbv,x30026,0,9,9,finish,FinishPage,2025-10-24 05:01:30.008339,1,,,0.0,88,,0.0,1,5,2,4,1,3,3,5,5,5,3,4,5,3,5,3,,,,,,4,2,2,2,4,2,2,2,4,4,4,2,4,2,2,4,2,5,5,47,27,29,1,1,k06n720t,,,,,0
89,uoabtnf3,x30096,0,9,9,finish,FinishPage,2025-10-24 05:01:30.119065,1,,,0.0,89,,0.0,0,2,3,5,2,1,2,2,4,5,6,5,5,6,5,6,,,,,,1,1,1,1,3,1,1,1,3,4,3,1,4,1,3,4,2,10,5,47,27,29,1,1,k06n720t,,,,,0
90,p4dtilqg,x30100,0,9,9,finish,FinishPage,2025-10-24 05:01:33.704888,1,,,0.0,90,,0.0,0,5,3,4,0,3,5,2,5,3,6,6,5,5,5,4,,,,,,2,1,1,1,1,2,1,1,2,1,1,1,4,1,1,2,1,10,5,47,27,29,1,1,k06n720t,,,,,0
91,scvtyark,x30103,0,9,9,finish,FinishPage,2025-10-24 05:01:35.800416,1,,,0.0,91,,0.0,0,4,4,2,0,2,2,2,6,2,6,2,5,3,5,7,,,,,,1,5,1,1,1,1,1,5,5,5,1,1,4,1,1,5,1,5,5,47,27,29,1,1,k06n720t,,,,,0
92,8tikej6d,x30101,0,9,9,finish,FinishPage,2025-10-24 05:01:37.585130,1,,,0.0,92,,0.0,0,6,0,4,2,3,1,2,2,1,6,7,5,3,4,6,,,,,,3,2,1,4,2,1,1,1,2,1,1,1,4,1,2,2,3,10,5,24,27,30,1,1,k06n720t,,,,,0
93,krpp8tst,x30104,0,7,9,gain_emphasis,CrtPage,2025-10-24 05:01:43.439059,1,,,0.0,93,,0.0,0,2,6,1,0,5,2,4,2,3,5,5,5,2,6,2,,,,,,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,1,1,k06n720t,,,,,0
94,21kxz8zo,x30102,0,9,9,finish,FinishPage,2025-10-24 05:01:44.208843,1,,,0.0,94,,0.0,0,4,3,1,0,3,3,6,2,3,3,5,5,2,6,2,,,,,,2,3,3,4,3,3,3,4,4,4,3,4,4,4,3,4,4,10,5,47,27,29,1,1,k06n720t,,,,,0
95,31x1cttd,x30106,0,9,9,finish,FinishPage,2025-10-24 05:01:45.540484,1,,,0.0,95,,0.0,0,3,2,2,2,4,5,5,5,3,4,3,5,4,3,4,,,,,,4,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,3,10,5,24,4,30,1,1,k06n720t,,,,,0
96,hyyuly1a,x30107,0,9,9,finish,FinishPage,2025-10-24 05:01:50.902296,1,,,0.0,96,,0.0,0,3,3,2,0,2,2,2,7,3,6,5,5,6,3,4,,,,,,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
97,73rk298u,x30108,0,9,9,finish,FinishPage,2025-10-24 05:01:51.946605,1,,,0.0,97,,0.0,0,5,2,4,0,2,1,6,1,5,7,6,5,1,6,1,,,,,,1,1,2,2,1,1,1,1,1,2,1,1,4,2,2,2,2,5,5,47,27,29,1,1,k06n720t,,,,,0
98,xo3xqida,x30110,0,9,9,finish,FinishPage,2025-10-24 05:01:52.763831,1,,,0.0,98,,0.0,0,4,3,5,2,5,2,5,3,6,4,5,5,3,5,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
99,ifihi9gn,x30111,0,9,9,finish,FinishPage,2025-10-24 05:01:54.723387,1,,,0.0,99,,0.0,0,4,3,1,1,1,6,1,7,1,6,5,5,6,1,7,,,,,,2,2,2,2,3,2,2,3,3,3,3,2,4,2,2,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
100,j9h47pw1,x30105,0,9,9,finish,FinishPage,2025-10-24 05:01:56.372460,1,,,0.0,100,,0.0,0,4,1,2,0,5,3,4,6,6,5,6,5,4,3,3,,,,,,3,3,3,3,3,3,3,3,4,3,3,3,4,2,2,3,2,5,5,47,27,29,1,1,k06n720t,,,,,0
101,5le911ht,x30113,0,9,9,finish,FinishPage,2025-10-24 05:01:59.456826,1,,,0.0,101,,0.0,1,2,5,3,0,2,4,4,6,4,4,3,5,6,4,7,,,,,,4,3,4,3,3,3,3,1,4,3,3,3,4,3,2,3,3,10,10,24,3,30,1,1,k06n720t,,,,,0
102,x14ibwez,x30115,0,9,9,finish,FinishPage,2025-10-24 05:01:59.613237,1,,,0.0,102,,0.0,0,1,3,4,2,3,5,3,5,5,5,4,5,6,4,6,,,,,,3,3,1,3,3,3,2,1,3,3,3,3,4,2,3,4,3,10,100,24,27,30,1,1,k06n720t,,,,,0
103,t3pg5ufq,x30098,0,9,9,finish,FinishPage,2025-10-24 05:01:59.950637,1,,,0.0,103,,0.0,0,4,2,4,0,3,1,3,5,3,6,6,5,4,5,5,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
104,n5h0nmxb,x30028,0,9,9,finish,FinishPage,2025-10-24 05:02:02.602596,1,,,0.0,104,,0.0,1,5,4,3,0,6,2,2,3,5,3,6,5,5,5,3,,,,,,1,3,1,3,3,2,2,3,2,3,4,3,4,3,3,4,3,5,5,47,27,29,1,1,k06n720t,,,,,0
105,mg6y7tqd,x30116,0,9,9,finish,FinishPage,2025-10-24 05:02:08.853839,1,,,0.0,105,,0.0,0,3,6,1,0,4,4,5,3,5,5,3,5,2,4,3,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,10,5,24,27,30,1,1,k06n720t,,,,,0
106,4w7fi9ms,x30117,0,9,9,finish,FinishPage,2025-10-24 05:02:09.716614,1,,,0.0,106,,0.0,1,3,8,4,0,4,3,4,5,4,4,4,5,4,5,4,,,,,,2,4,2,3,3,3,3,3,4,3,3,3,3,3,3,4,4,5,5,47,27,31,1,1,k06n720t,,,,,0
107,b2qj0awz,x30118,0,9,9,finish,FinishPage,2025-10-24 05:02:12.612835,1,,,0.0,107,,0.0,1,2,2,1,0,4,4,4,4,4,4,4,3,4,3,3,,,,,,3,2,4,3,3,3,3,3,3,3,2,3,3,2,3,4,3,10,5,47,27,31,1,1,k06n720t,,,,,0
108,ylvydk16,x30120,0,9,9,finish,FinishPage,2025-10-24 05:02:16.790583,1,,,0.0,108,,0.0,0,6,4,4,2,4,3,7,2,7,2,4,5,2,6,2,,,,,,3,3,1,3,3,3,3,1,3,3,3,3,4,1,2,3,5,10,100,96,27,30,1,1,k06n720t,,,,,0
109,f0u8jje4,x30112,0,9,9,finish,FinishPage,2025-10-24 05:02:18.562900,1,,,0.0,109,,0.0,1,6,3,2,2,6,1,5,1,5,3,6,5,1,6,3,,,,,,2,3,2,3,1,2,3,2,3,3,2,3,4,2,1,2,3,5,5,47,27,29,1,1,k06n720t,,,,,0
110,q4yk34ic,x30119,0,9,9,finish,FinishPage,2025-10-24 05:02:20.799909,1,,,0.0,110,,0.0,1,3,1,4,0,2,3,5,6,3,5,5,5,2,4,6,,,,,,1,1,3,1,1,1,1,3,3,2,1,1,4,3,1,3,1,5,5,47,27,29,1,1,k06n720t,,,,,0
111,vi30xqdd,x30124,0,9,9,finish,FinishPage,2025-10-24 05:02:31.711473,1,,,0.0,111,,0.0,0,3,6,1,0,2,6,2,5,2,2,1,5,5,2,5,,,,,,3,4,2,4,4,3,4,3,4,4,3,4,4,4,5,4,4,10,100,24,27,30,1,1,k06n720t,,,,,0
112,6mkjrn4n,x30125,0,1,9,introduction,IntroductionPage,2025-10-24 05:02:32.429521,1,,,0.0,112,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
113,wrgefvu0,x30126,0,6,9,gain_emphasis,ConspiracyPage,2025-10-24 05:02:36.106874,1,,,0.0,113,,0.0,0,2,7,1,2,3,5,4,5,2,6,5,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
114,yuzx3ttc,x30127,0,9,9,finish,FinishPage,2025-10-24 05:02:42.022103,1,,,0.0,114,,0.0,1,2,2,4,0,3,6,7,5,5,5,3,5,2,6,5,,,,,,3,4,1,3,4,3,2,1,5,4,2,4,4,1,2,5,4,10,100,24,27,30,1,1,k06n720t,,,,,0
115,pnb6r377,x30129,0,9,9,finish,FinishPage,2025-10-24 05:02:45.363273,1,,,0.0,115,,0.0,0,3,4,0,0,1,1,1,7,5,7,6,5,7,2,3,,,,,,2,2,1,2,1,1,3,1,4,1,1,3,4,1,1,2,1,5,5,47,27,29,1,1,k06n720t,,,,,0
116,92ghgjjj,x30128,0,9,9,finish,FinishPage,2025-10-24 05:02:45.924374,1,,,0.0,116,,0.0,0,1,4,0,0,1,3,1,7,1,1,1,5,7,2,5,,,,,,1,3,3,3,2,3,2,1,1,2,2,3,1,1,2,1,1,10,12,121,13,22,1,1,k06n720t,,,,,0
117,18mgbdva,x30130,0,9,9,finish,FinishPage,2025-10-24 05:02:51.221069,1,,,0.0,117,,0.0,0,5,3,4,2,4,2,3,3,2,5,5,5,2,6,2,,,,,,3,2,2,2,2,3,2,2,4,4,3,3,4,2,4,4,2,10,5,47,27,29,1,1,k06n720t,,,,,0
118,bwn3d4mw,x30134,0,9,9,finish,FinishPage,2025-10-24 05:03:00.377706,1,,,0.0,118,,0.0,1,6,2,4,0,6,2,4,3,5,3,5,5,2,5,4,,,,,,2,2,2,2,2,1,1,1,1,1,1,2,4,1,1,2,1,9,5,46,27,29,1,1,k06n720t,,,,,0
119,6mlj2fgx,x30131,0,9,9,finish,FinishPage,2025-10-24 05:03:01.097964,1,,,0.0,119,,0.0,0,5,2,4,0,1,4,4,4,4,5,4,5,4,4,5,,,,,,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,5,1,10,5,49,27,31,1,1,k06n720t,,,,,0
120,h3ri44c2,x30135,0,9,9,finish,FinishPage,2025-10-24 05:03:02.443779,1,,,0.0,120,,0.0,0,5,2,4,2,5,2,4,2,3,2,5,5,4,5,3,,,,,,4,3,2,4,4,2,4,4,4,2,2,4,4,4,4,4,4,50,20,12,27,15,1,1,k06n720t,,,,,0
121,8gty47n2,x30136,0,9,9,finish,FinishPage,2025-10-24 05:03:07.146281,1,,,0.0,121,,0.0,0,5,2,3,0,3,3,4,4,4,5,5,5,2,5,3,,,,,,3,3,2,2,2,2,3,2,2,3,2,2,4,3,3,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
122,dqz41g97,x30137,0,1,9,introduction,IntroductionPage,2025-10-24 05:03:08.052443,1,,,0.0,122,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
123,r7zvxgif,x30138,0,9,9,finish,FinishPage,2025-10-24 05:03:12.299374,1,,,0.0,123,,0.0,0,3,2,4,0,6,2,2,6,2,2,3,5,6,6,7,,,,,,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
124,mtlppt5g,x30144,0,9,9,finish,FinishPage,2025-10-24 05:03:18.410866,1,,,0.0,124,,0.0,1,4,3,4,2,5,4,6,4,4,3,6,5,4,4,4,,,,,,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,205,5,8,27,29,1,1,k06n720t,,,,,0
125,o870xsbi,x30141,0,9,9,finish,FinishPage,2025-10-24 05:03:18.799108,1,,,0.0,125,,0.0,0,4,5,2,0,5,2,4,5,5,4,4,5,3,4,4,,,,,,2,3,2,2,2,2,2,2,3,3,1,3,4,3,3,4,3,10,100,24,9,30,1,1,k06n720t,,,,,0
126,44z958hh,x30142,0,7,9,gain_emphasis,CrtPage,2025-10-24 05:03:19.419803,1,,,0.0,126,,0.0,0,3,2,4,0,3,2,5,6,5,5,3,5,2,6,3,,,,,,1,1,1,1,1,2,1,1,2,5,1,1,4,1,1,1,1,,,,,,1,1,k06n720t,,,,,0
127,h8mea88q,x30143,0,9,9,finish,FinishPage,2025-10-24 05:03:21.589715,1,,,0.0,127,,0.0,0,4,2,2,2,2,3,2,7,2,6,2,5,6,4,7,,,,,,3,5,1,4,4,3,4,1,4,5,5,5,4,1,4,5,4,200,100,24,27,31,1,1,k06n720t,,,,,0
128,cpa4yidd,x30145,0,9,9,finish,FinishPage,2025-10-24 05:03:21.664615,1,,,0.0,128,,0.0,0,4,7,1,2,4,6,6,6,5,6,4,5,4,5,5,,,,,,3,4,3,3,4,4,3,4,4,3,3,5,4,3,5,3,2,1,5,4,27,5,1,1,k06n720t,,,,,0
129,throiuho,x30140,0,9,9,finish,FinishPage,2025-10-24 05:03:24.527599,1,,,0.0,129,,0.0,1,3,6,3,2,2,3,3,6,4,6,5,5,6,6,4,,,,,,3,3,3,3,4,4,4,4,5,3,4,4,4,4,3,5,3,10,100,12,27,30,1,1,k06n720t,,,,,0
130,t05fxn3y,x30149,0,9,9,finish,FinishPage,2025-10-24 05:03:32.085760,1,,,0.0,130,,0.0,1,4,5,1,2,2,1,3,6,2,5,6,5,5,1,7,,,,,,3,2,3,4,2,2,2,3,4,4,2,4,4,1,3,4,4,10,100,96,27,30,1,1,k06n720t,,,,,0
131,0lfaaq3g,x30150,0,7,9,gain_emphasis,CrtPage,2025-10-24 05:03:35.249908,1,,,0.0,131,,0.0,1,6,1,0,2,4,4,4,4,4,5,4,5,5,4,3,,,,,,3,3,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,,,,,,1,1,k06n720t,,,,,0
132,dhdivq0k,x30151,0,9,9,finish,FinishPage,2025-10-24 05:03:35.619980,1,,,0.0,132,,0.0,1,4,3,1,2,1,1,3,4,3,2,5,5,2,2,4,,,,,,2,4,2,1,1,1,1,2,3,4,2,3,4,3,2,3,4,10,100,24,27,29,1,1,k06n720t,,,,,0
133,ta3opko2,x30152,0,9,9,finish,FinishPage,2025-10-24 05:03:36.820649,1,,,0.0,133,,0.0,1,4,4,1,1,3,2,3,5,2,4,3,5,5,6,6,,,,,,2,3,2,3,3,2,3,2,4,4,2,3,4,4,2,3,4,10,5,47,27,29,1,1,k06n720t,,,,,0
134,ocwjvqw1,x30148,0,9,9,finish,FinishPage,2025-10-24 05:03:37.817739,1,,,0.0,134,,0.0,0,3,3,1,0,2,1,7,3,7,7,4,5,1,7,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
135,082wi634,x30154,0,9,9,finish,FinishPage,2025-10-24 05:03:47.177685,1,,,0.0,135,,0.0,0,3,2,1,0,3,2,4,2,5,4,4,5,3,5,3,,,,,,2,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,10,5,30,27,29,1,1,k06n720t,,,,,0
136,xl6yhnss,x30156,0,9,9,finish,FinishPage,2025-10-24 05:03:50.826233,1,,,0.0,136,,0.0,1,4,2,4,0,4,2,6,5,5,4,6,5,5,5,4,,,,,,3,4,3,3,4,3,3,3,4,3,3,3,4,3,2,3,3,10,5,47,27,29,1,1,k06n720t,,,,,0
137,jtbxdcn9,x30157,0,6,9,gain_emphasis,ConspiracyPage,2025-10-24 05:03:55.749222,1,,,0.0,137,,0.0,0,3,2,1,0,2,1,3,6,2,7,6,5,3,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
138,1qki5snk,x30158,0,9,9,finish,FinishPage,2025-10-24 05:03:58.266149,1,,,0.0,138,,0.0,0,6,7,1,2,4,1,7,5,1,6,7,5,3,5,5,,,,,,3,2,1,2,2,1,3,1,2,4,2,2,4,2,2,1,3,10,100,24,279,30,1,1,k06n720t,,,,,0
139,x4d0zs05,x30159,0,9,9,finish,FinishPage,2025-10-24 05:03:59.753715,1,,,0.0,139,,0.0,0,2,2,4,0,5,1,6,5,6,6,6,5,2,6,1,,,,,,1,2,2,3,2,1,2,2,3,2,1,2,4,3,2,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
140,mujtx4aj,x30139,0,9,9,finish,FinishPage,2025-10-24 05:04:01.186413,1,,,0.0,140,,0.0,0,4,3,4,0,2,2,4,6,3,6,4,5,3,4,5,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,205,5,47,27,29,1,1,k06n720t,,,,,0
141,rm7op8ub,x30162,0,7,9,gain_emphasis,CrtPage,2025-10-24 05:04:13.906564,1,,,0.0,141,,0.0,1,2,3,4,2,2,2,4,5,4,5,4,5,4,3,6,,,,,,3,3,2,2,3,3,3,2,4,3,3,2,4,3,2,4,2,,,,,,1,1,k06n720t,,,,,0
142,euzlyh0v,x30005,0,9,9,finish,FinishPage,2025-10-24 05:04:14.620042,1,,,0.0,142,,0.0,0,2,2,1,1,2,5,2,6,4,5,2,5,5,3,6,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,4,29,1,1,k06n720t,,,,,0
143,4i9loc93,x30160,0,9,9,finish,FinishPage,2025-10-24 05:04:15.699324,1,,,0.0,143,,0.0,1,5,2,1,2,4,2,4,4,2,4,6,5,4,5,5,,,,,,3,4,2,3,3,3,3,2,4,4,3,3,4,2,2,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
144,s4soqnlq,x30163,0,9,9,finish,FinishPage,2025-10-24 05:04:19.187441,1,,,0.0,144,,0.0,0,5,2,4,0,3,1,6,2,5,4,6,5,1,6,3,,,,,,2,2,2,1,1,1,1,4,2,4,3,2,4,3,1,2,1,5,5,47,27,29,1,1,k06n720t,,,,,0
145,iybosf66,x30164,0,9,9,finish,FinishPage,2025-10-24 05:04:20.307072,1,,,0.0,145,,0.0,0,4,2,4,0,1,1,1,7,1,5,6,5,6,6,7,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,10,5,47,27,29,1,1,k06n720t,,,,,0
146,21ppsy0t,x30165,0,9,9,finish,FinishPage,2025-10-24 05:04:22.254053,1,,,0.0,146,,0.0,1,4,4,1,2,2,3,4,7,2,4,4,5,4,2,6,,,,,,3,3,2,4,4,3,3,2,4,4,3,3,4,2,4,2,4,200,100,24,27,30,1,1,k06n720t,,,,,0
147,wksqjlo4,x30166,0,9,9,finish,FinishPage,2025-10-24 05:04:24.678395,1,,,0.0,147,,0.0,0,4,2,4,0,6,2,5,4,4,3,6,5,2,6,3,,,,,,3,2,4,3,3,2,2,4,3,2,2,2,2,4,2,2,4,10,5,24,27,29,1,1,k06n720t,,,,,0
148,8qa098li,x30168,0,9,9,finish,FinishPage,2025-10-24 05:04:32.334423,1,,,0.0,148,,0.0,0,2,4,4,1,6,5,5,3,5,3,5,5,3,5,3,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,24,27,29,1,1,k06n720t,,,,,0
149,ftdg0op1,x30167,0,9,9,finish,FinishPage,2025-10-24 05:04:36.396368,1,,,0.0,149,,0.0,0,4,7,5,0,4,6,6,2,4,4,3,5,2,6,4,,,,,,1,4,4,2,2,2,4,5,2,4,2,4,4,3,2,4,2,10,5,47,27,29,1,1,k06n720t,,,,,0
150,djfhgawo,x30170,0,9,9,finish,FinishPage,2025-10-24 05:04:38.414479,1,,,0.0,150,,0.0,1,5,4,3,1,3,2,3,7,3,3,3,5,2,3,3,,,,,,2,2,2,2,2,1,2,1,3,4,2,1,4,1,2,2,2,10,5,47,4,29,1,1,k06n720t,,,,,0
151,209ph56a,x30146,0,9,9,finish,FinishPage,2025-10-24 05:04:39.499183,1,,,0.0,151,,0.0,0,4,3,4,2,5,3,5,3,6,2,5,5,3,3,2,,,,,,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
152,yj3wtlx4,x30147,0,9,9,finish,FinishPage,2025-10-24 05:04:41.740859,1,,,0.0,152,,0.0,0,2,3,4,2,4,3,4,3,5,3,5,5,4,5,3,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,47,27,29,1,1,k06n720t,,,,,0
153,9dw1cavq,x30171,0,9,9,finish,FinishPage,2025-10-24 05:04:45.964305,1,,,0.0,153,,0.0,1,4,2,3,1,1,1,6,6,1,1,7,5,1,7,7,,,,,,1,1,3,1,1,1,1,3,4,4,1,1,4,1,1,4,2,10,5,24,27,29,1,1,k06n720t,,,,,0
154,pzvmr5ip,x30172,0,9,9,finish,FinishPage,2025-10-24 05:04:48.420763,1,,,0.0,154,,0.0,0,3,2,2,1,4,3,4,4,4,5,4,5,4,5,4,,,,,,3,3,4,4,3,3,3,3,3,3,2,3,4,4,2,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
155,0x0uiyu2,x30173,0,9,9,finish,FinishPage,2025-10-24 05:04:49.962997,1,,,0.0,155,,0.0,0,4,2,1,0,4,2,3,5,7,4,4,5,3,6,2,,,,,,3,3,4,3,4,3,3,4,3,3,4,3,4,5,3,4,4,5,5,47,27,31,1,1,k06n720t,,,,,0
156,fype0bi8,x30175,0,9,9,finish,FinishPage,2025-10-24 05:04:56.513071,1,,,0.0,156,,0.0,0,4,2,1,2,4,4,5,5,4,3,4,5,3,3,4,,,,,,3,3,3,3,3,2,3,3,4,3,4,3,4,3,3,4,3,5,5,47,27,29,1,1,k06n720t,,,,,0
157,2rwp2ojc,x30176,0,9,9,finish,FinishPage,2025-10-24 05:05:00.357472,1,,,0.0,157,,0.0,1,4,7,4,2,3,3,3,5,3,3,5,5,5,3,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,5,5,47,9,29,1,1,k06n720t,,,,,0
158,dckn0ksz,x30070,0,9,9,finish,FinishPage,2025-10-24 05:05:04.235190,1,,,0.0,158,,0.0,1,5,3,1,0,4,4,4,4,3,4,4,5,4,5,3,,,,,,3,3,4,3,3,3,2,3,3,3,3,3,4,3,4,3,4,10,5,5,27,30,1,1,k06n720t,,,,,0
159,z9s8fpjz,x30177,0,9,9,finish,FinishPage,2025-10-24 05:05:06.037165,1,,,0.0,159,,0.0,1,3,4,4,2,6,2,6,3,7,2,5,5,2,5,2,,,,,,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,2,1,10,5,24,271,29,1,1,k06n720t,,,,,0
160,6tziti9u,x30180,0,9,9,finish,FinishPage,2025-10-24 05:05:14.481658,1,,,0.0,160,,0.0,1,2,2,4,2,2,3,3,6,3,4,3,5,5,3,6,,,,,,1,2,1,2,2,1,2,1,3,4,2,2,4,1,1,2,2,5,5,24,27,29,1,1,k06n720t,,,,,0
161,46f4xq2y,x30109,0,9,9,finish,FinishPage,2025-10-24 05:05:19.060217,1,,,0.0,161,,0.0,1,3,5,4,0,2,4,4,5,4,4,4,5,4,4,3,,,,,,3,2,1,3,3,3,1,1,3,3,3,1,4,1,3,5,3,5,5,6,27,30,1,1,k06n720t,,,,,0
162,g4sgkaxu,x30181,0,9,9,finish,FinishPage,2025-10-24 05:05:19.306290,1,,,0.0,162,,0.0,1,4,4,1,2,3,1,5,3,3,3,5,5,1,5,4,,,,,,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,10,5,47,27,29,1,1,k06n720t,,,,,0
163,6g89aqse,x30182,0,9,9,finish,FinishPage,2025-10-24 05:05:23.495750,1,,,0.0,163,,0.0,0,2,4,4,0,2,3,4,4,2,6,4,5,3,5,6,,,,,,2,2,1,1,1,1,1,1,2,3,3,2,4,1,1,3,1,5,100,30,27,29,1,1,k06n720t,,,,,0
164,rxbnb2cs,x30174,0,9,9,finish,FinishPage,2025-10-24 05:05:25.854915,1,,,0.0,164,,0.0,1,4,3,4,1,3,3,4,7,2,7,6,5,4,2,6,,,,,,2,3,2,3,3,2,3,2,4,3,3,3,4,3,2,4,3,10,5,12,27,30,1,1,k06n720t,,,,,0
165,v1ud0eg6,x30183,0,9,9,finish,FinishPage,2025-10-24 05:05:29.574135,1,,,0.0,165,,0.0,0,3,5,4,0,3,2,3,6,5,6,5,5,4,5,4,,,,,,2,2,2,2,2,2,2,1,3,2,3,3,4,3,3,3,3,5,5,47,27,29,1,1,k06n720t,,,,,0
166,86ir8z3c,x30184,0,9,9,finish,FinishPage,2025-10-24 05:05:35.237960,1,,,0.0,166,,0.0,1,2,3,3,0,2,2,2,5,3,6,6,5,6,3,5,,,,,,1,2,1,1,1,1,2,1,1,2,2,2,4,1,1,4,1,5,1,24,27,29,1,1,k06n720t,,,,,0
167,kirkq5bp,x30058,0,9,9,finish,FinishPage,2025-10-24 05:05:40.195449,1,,,0.0,167,,0.0,1,2,6,1,0,5,5,3,4,5,3,5,5,5,3,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,10,5,47,27,29,1,1,k06n720t,,,,,0
168,iolpjap0,x30074,0,9,9,finish,FinishPage,2025-10-24 05:05:40.442119,1,,,0.0,168,,0.0,0,4,7,3,0,7,3,6,6,4,2,7,5,1,6,4,,,,,,3,3,4,3,2,3,1,5,5,3,5,3,3,1,5,5,3,205,5,47,27,29,1,1,k06n720t,,,,,0
169,sjmvgvpq,x30185,0,2,9,gain_emphasis,StartPage,2025-10-24 05:05:46.341515,1,,,0.0,169,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
170,k40vn9sc,x30186,0,6,9,gain_emphasis,ConspiracyPage,2025-10-24 05:05:47.602774,1,,,0.0,170,,0.0,1,4,2,3,0,1,4,2,6,4,6,5,5,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,k06n720t,,,,,0
